AuthorID,Author,Date,Content,Attachments,Reactions
"406129972982317068","Sidekick II#9293","01-Feb-21 12:04 PM",":sk_star_new::sk_star_new::sk_star_empty: :85::per: :b1: cafrsggh :t13: :sk_arrow_right: :t11: :b2:
:starDO::sk_star_empty::sk_star_empty: :s38::per: :b24: LittleAlchemist :t8: :sk_arrow_left: :t7: :b25:
:sk_star_new::sk_star_new::sk_star_new: :s100::per: :b10: Z.Z :t9: :sk_arrow_right: :t7: :b25:
:sk_star::sk_star_new::sk_star_new: :s100::per: :b4: rhino0117 :t10: :sk_arrow_right: :t8: :b22:","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 12:35 PM",":starD::sk_star_empty::sk_star_empty: :59::per: :b1: cafrsggh :t13: :sk_arrow_left: :t11: :b7:","",""
"384367680955744266","BlackStallion97#1505","01-Feb-21 12:37 PM","/war","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 12:37 PM",":starDO::starD::sk_star_empty: :77::per: :b1: cafrsggh :t13: :sk_arrow_left: :t13: :b1:","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 12:37 PM","‎**DeadSages** vs. **KAMPRET TEAM Hitrate**:gap:
`⠀          ⠀` :sk_star_new::sk_star_new::sk_star_new: `⠀          ⠀`
`⠀100%  1/1 ⠀` :t13::vs::t13: `⠀ 0/1    0%⠀`
`⠀  0%  0/1 ⠀` :t11::vs::t11: `⠀ 1/2   50%⠀`
`⠀ 40%  2/5 ⠀` :t10::vs::t10: `⠀ 3/4   75%⠀`
`⠀100%  3/3 ⠀` :t9::vs::t9: `⠀ 3/4   75%⠀`
`⠀  0%  0/5 ⠀` :t8::vs::t8: `⠀ 5/5  100%⠀`
`⠀100%  1/1 ⠀` :t7::vs::t7: `⠀ 0/0    0%⠀`
`⠀  0%  0/1 ⠀` :t11::vs::t10: `⠀ 1/2   50%⠀`
`⠀——————————⠀` :sk_star_new::sk_star_new::sk_star_empty: `⠀——————————⠀`
`⠀  0%  0/1 ⠀` :t13::vs::t13: `⠀ 1/1  100%⠀`
`⠀  0%  0/0 ⠀` :t11::vs::t13: `⠀ 0/1    0%⠀`
:gap:
**Scoreboard**:gap:
`⠀  DeadSages⠀`    :Clan:    `⠀KAMPRET TEA⠀`
`⠀      68/75⠀`    :sk_star_new:    `⠀69/75      ⠀`
`⠀      95.7%⠀`    :per:    `⠀95.1%      ⠀`
`⠀      32/50⠀`    :sk_sword_empty:    `⠀31/50      ⠀`
`⠀ 0| 0| 1| 2⠀`    :sk_sword:    `⠀ 0| 0| 1| 2⠀`
`⠀ 1| 0| 2| 7⠀`    :Th:    `⠀ 1| 0| 3| 4⠀`:gap:
**Sorry, you lost the war...**
:gap:
**2 Remaining Attacks**
:b8: :t10: Jamesy Boii​","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 12:37 PM",":b13: :t9: CerMaC
:b15: :t8: La Chupacabra
:b16: :t8: FUT21News
:b17: :t8: Bojovic1211
:b19: :t8: Aryan n. Mhatr
:b22: :t8: quirky
:b25: :t6: tom
**1 Remaining Attack**
:b2: :t11: Adam
:b18: :t8: BigBlueAircraft​","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 12:37 PM","","",""
"740622948339023979","Z.Z#2874","01-Feb-21 12:38 PM","they have 69 stars, it's not updated yet","",""
"384367680955744266","BlackStallion97#1505","01-Feb-21 12:38 PM","wow nice number hahaha","",""
"384367680955744266","BlackStallion97#1505","01-Feb-21 12:38 PM","oopss","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM","**CWL Round 1 War has been declared against CHAOS**","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM","","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM","**‎DeadSages vs. CHAOS**:gap:
:No: :Th: :bk: :aq: :gw: :RC::gap::Th: :bk: :aq: :gw: :RC:
:b1: :t13: :61: :75: :50: :s22::gap::t13: :75: :75: :50: :s25:** **
:b2: :t13: :s32: :s43: :s27: :s7::gap::t12: :63: :63: :s39: :gap:** **
:b3: :t12: :s7: :s11: :s5: :gap::gap::t12: :59: :65: :s35: :gap:** **
:b4: :t11: :s37: :s42: :s10: :gap::gap::t12: :47: :57: :s36: :gap:** **
:b5: :t11: :s15: :s32: :s3: :gap::gap::t12: :46: :47: :s21: :gap:** **","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM",":b6: :t11: :47: :50: :s20: :gap::gap::t12: :s38: :s38: :s18: :gap:** **
:b7: :t10: :s36: :s40: :gap: :gap::gap::t12: :s25: :s37: :s6: :gap:** **
:b8: :t10: :s37: :s40: :gap: :gap::gap::t12: :s28: :s27: :s8: :gap:** **
:b9: :t10: :s40: :s40: :gap: :gap::gap::t11: :50: :50: :s20: :gap:** **
:b10: :t10: :s24: :s26: :gap: :gap::gap::t11: :s36: :50: :s18: :gap:** **
:b11: :t10: :s24: :s24: :gap: :gap::gap::t11: :s35: :s38: :s10: :gap:** **","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM",":b12: :t10: :s34: :s35: :gap: :gap::gap::t11: :s39: :50: :s11: :gap:** **
:b13: :t10: :s29: :30: :gap: :gap::gap::t11: :s28: :s31: :s6: :gap:** **
:b14: :t10: :s20: :s20: :gap: :gap::gap::t11: :s32: :s41: :s6: :gap:** **
:b15: :t10: :s18: :s31: :gap: :gap::gap::t11: :s32: :s32: :s8: :gap:** **
:b16: :t10: :s26: :s23: :gap: :gap::gap::t11: :s40: :s40: :s12: :gap:** **
:b17: :t10: :s17: :s18: :gap: :gap::gap::t11: :s28: :30: :s1: :gap:** **","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM",":b18: :t10: :s16: :s13: :gap: :gap::gap::t10: :s23: :s18: :gap: :gap:** **
:b19: :t10: :s33: :s39: :gap: :gap::gap::t10: :s15: :s24: :gap: :gap:** **
:b20: :t10: :s22: :s34: :gap: :gap::gap::t10: :s20: :s15: :gap: :gap:** **
:b21: :t9: :s24: :s27: :gap: :gap::gap::t9: :s21: :s16: :gap: :gap:** **
:b22: :t10: :s19: :s22: :gap: :gap::gap::t9: :s15: :s12: :gap: :gap:** **
:b23: :t9: :s26: :s22: :gap: :gap::gap::t9: :s11: :s11: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM",":b24: :t9: :s11: :s14: :gap: :gap::gap::t9: :s11: :s9: :gap: :gap:** **
:b25: :t9: :s11: :s11: :gap: :gap::gap::t9: :s11: :s19: :gap: :gap:** **
:b26: :t9: :s12: :gap: :gap: :gap::gap::t9: :s20: :s18: :gap: :gap:** **
:b27: :t10: :s7: :s8: :gap: :gap::gap::t9: :s11: :s7: :gap: :gap:** **
:b36: :t8: :s9: :gap: :gap: :gap::gap::t9: :s12: :s9: :gap: :gap:** **
:b37: :t8: :s10: :gap: :gap: :gap::gap::t9: :s5: :s5: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","01-Feb-21 01:36 PM",":b38: :t8: :s7: :gap: :gap: :gap::gap::t9: :s18: :s5: :gap: :gap:** **","",""
"740622948339023979","Z.Z#2874","01-Feb-21 01:38 PM","this is SO helpful","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM","**CWL Round 2 War has been declared against Electroclan**","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":starD::starD::starD: :s100::per: :b38: Goldencode :t8: :sk_arrow_left: :t9: :b24:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM","","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM","**‎DeadSages vs. Electroclan**:gap:
:No: :Th: :bk: :aq: :gw: :RC::gap::Th: :bk: :aq: :gw: :RC:
:b1: :t13: :61: :75: :50: :s22::gap::t13: :s40: :55: :50: :s25:** **
:b2: :t13: :s32: :s43: :s27: :s7::gap::t12: :s33: :48: :s26: :gap:** **
:b3: :t12: :s7: :s11: :s5: :gap::gap::t12: :51: :53: :s20: :gap:** **
:b4: :t11: :s37: :s43: :s10: :gap::gap::t11: :50: :50: :s20: :gap:** **
:b6: :t11: :47: :50: :s20: :gap::gap::t11: :s44: :47: :s20: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":b7: :t10: :s37: :s40: :gap: :gap::gap::t11: :47: :50: :s20: :gap:** **
:b9: :t10: :s40: :s40: :gap: :gap::gap::t11: :s42: :s45: :s20: :gap:** **
:b10: :t10: :s24: :s27: :gap: :gap::gap::t10: :s22: :s27: :gap: :gap:** **
:b11: :t10: :s24: :s24: :gap: :gap::gap::t10: :s23: :30: :gap: :gap:** **
:b12: :t10: :30: :30: :gap: :gap::gap::t10: :s10: :s6: :gap: :gap:** **
:b14: :t10: :s20: :s20: :gap: :gap::gap::t9: :30: :30: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":b16: :t10: :s26: :s23: :gap: :gap::gap::t9: :s21: :s24: :gap: :gap:** **
:b19: :t10: :s33: :s39: :gap: :gap::gap::t9: :s15: :s25: :gap: :gap:** **
:b20: :t10: :s22: :s34: :gap: :gap::gap::t9: :s10: :s3: :gap: :gap:** **
:b21: :t9: :s24: :s27: :gap: :gap::gap::t9: :s11: :s1: :gap: :gap:** **
:b22: :t10: :s19: :s22: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **
:b24: :t9: :s11: :s14: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":b27: :t10: :s7: :s8: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **
:b29: :t8: :s10: :gap: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **
:b32: :t8: :s10: :gap: :gap: :gap::gap::t8: :s8: :gap: :gap: :gap:** **
:b35: :t8: :s10: :gap: :gap: :gap::gap::t9: :s4: :s1: :gap: :gap:** **
:b36: :t8: :s10: :gap: :gap: :gap::gap::t7: :s5: :gap: :gap: :gap:** **
:b37: :t8: :s9: :gap: :gap: :gap::gap::t7: :s1: :gap: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":b38: :t8: :s7: :gap: :gap: :gap::gap::t7: :s4: :gap: :gap: :gap:** **
:b39: :t8: :s10: :gap: :gap: :gap::gap::t6: :gap: :gap: :gap: :gap:** **
:b40: :t8: :s7: :gap: :gap: :gap::gap::t5: :gap: :gap: :gap: :gap:** **
:b41: :t8: :s6: :gap: :gap: :gap::gap::t5: :gap: :gap: :gap: :gap:** **
:b42: :t7: :s5: :gap: :gap: :gap::gap::t5: :gap: :gap: :gap: :gap:** **
:b43: :t7: :s3: :gap: :gap: :gap::gap::t5: :gap: :gap: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 01:41 PM",":b44: :t6: :gap: :gap: :gap: :gap::gap::t5: :gap: :gap: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 02:16 PM",":starD::starD::starD: :s100::per: :b40: WILLY$$ :t8: :sk_arrow_left: :t9: :b26:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 03:25 PM",":starD::starD::starD: :s100::per: :b22: Sogan :t10: :sk_arrow_left: :t11: :b16:
:starD::starD::starD: :s100::per: :b27: Alpha Wolf :t10: :sk_arrow_left: :t10: :b18:
:starD::starD::starD: :s100::per: :b21: Z.Z :t9: :sk_arrow_left: :t11: :b17:
:sk_star_new::sk_star_new::sk_star_new: :s100::per: :b6: BlackStallion97 :t11: :sk_arrow_right: :t10: :b18:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 04:01 PM",":starD::starD::sk_star_empty: :80::per: :b9: Pedro R. :t10: :sk_arrow_left: :t12: :b7:
:starD::starD::starD: :s100::per: :b3: Fe4RLess :t12: :sk_arrow_left: :t13: :b3:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 04:40 PM",":starD::starD::starD: :s100::per: :b24: Guru :t9: :sk_arrow_left: :t11: :b15:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 05:20 PM",":starD::starD::starD: :s100::per: :b13: Space Jesus :t10: :sk_arrow_left: :t11: :b10:
:sk_star_new::sk_star_new::sk_star_new: :s100::per: :b13: Space Jesus :t10: :sk_arrow_right: :t9: :b23:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 07:29 PM",":starD::starD::starD: :s100::per: :b39: quirky :t8: :sk_arrow_left: :t9: :b25:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 08:20 PM",":sk_star_new::sk_star_empty::sk_star_empty: :s40::per: :b35: BigBlueAircraft :t8: :sk_arrow_right: :t9: :b29:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 09:16 PM",":sk_star_new::sk_star_empty::sk_star_empty: :55::per: :b41: LittleAlchemist :t8: :sk_arrow_right: :t9: :b31:
:starD::starD::starD: :s100::per: :b16: Jamesy Boii :t10: :sk_arrow_left: :t11: :b13:
:starD::starD::starD: :s100::per: :b10: Chris14 :t10: :sk_arrow_left: :t11: :b12:
:sk_star_new::sk_star_new::sk_star_empty: :77::per: :b27: Alpha Wolf :t10: :sk_arrow_right: :t9: :b25:
:sk_star::sk_star_new::sk_star_new: :s100::per: :b37: chief stephen :t8: :sk_arrow_right: :t9: :b29:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 10:13 PM",":starD::sk_star_empty::sk_star_empty: :60::per: :b29: La Chupacabra :t8: :sk_arrow_left: :t9: :b31:
:starDO::starD::starD: :s100::per: :b29: La Chupacabra :t8: :sk_arrow_left: :t10: :b19:
:sk_star_new::sk_star_new::sk_star_empty: :77::per: :b21: Z.Z :t9: :sk_arrow_right: :t9: :b28:
:starDO::starDO::starDO: :s100::per: :b3: Fe4RLess :t12: :sk_arrow_left: :t12: :b4:","",""
"406129972982317068","Sidekick II#9293","02-Feb-21 11:08 PM",":starD::starD::starD: :s100::per: :b32: Wavyboytrell :t8: :sk_arrow_left: :t9: :b22:
:starD::starD::starD: :s100::per: :b6: BlackStallion97 :t11: :sk_arrow_left: :t12: :b8:
:sk_star_new::sk_star_empty::sk_star_empty: :70::per: :b24: Guru :t9: :sk_arrow_right: :t9: :b21:
:starD::starD::starD: :s100::per: :b11: Dylan :t10: :sk_arrow_left: :t11: :b14:
:sk_star_new::sk_star_empty::sk_star_empty: :73::per: :b9: Pedro R. :t10: :sk_arrow_right: :t10: :b19:
:starD::starD::sk_star_empty: :92::per: :b37: chief stephen :t8: :sk_arrow_left: :t9: :b27:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:52 AM",":sk_star_new::sk_star_empty::sk_star_empty: :51::per: :b38: Goldencode :t8: :sk_arrow_right: :t9: :b27:
:sk_star_new::sk_star_empty::sk_star_empty: :s36::per: :b10: Chris14 :t10: :sk_arrow_right: :t11: :b12:
:starD::starD::starD: :s100::per: :b44: tom :t6: :sk_arrow_left: :t9: :b28:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 02:50 AM",":starD::starD::starD: :s100::per: :b43: supersmash :t7: :sk_arrow_left: :t9: :b29:
:starD::starD::starD: :s100::per: :b8: rhino0117 :t10: :sk_arrow_left: :t11: :b9:
:sk_star_new::sk_star_new::sk_star_empty: :71::per: :b4: Adam :t11: :sk_arrow_right: :t11: :b16:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 03:50 AM",":sk_star_empty::sk_star_empty::sk_star_empty: :s20::per: :b44: tom :t6: :sk_arrow_right: :t9: :b31:
:starD::starD::starD: :s100::per: :b14: Arif BURHAN :t10: :sk_arrow_left: :t12: :b6:
:sk_star_new::sk_star_empty::sk_star_empty: :89::per: :b8: rhino0117 :t10: :sk_arrow_right: :t10: :b20:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 04:51 AM",":starD::starD::starD: :s100::per: :b4: Adam :t11: :sk_arrow_left: :t13: :b1:
:sk_star_new::sk_star_new::sk_star_new: :s100::per: :b2: cafrsggh :t13: :sk_arrow_right: :t12: :b2:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 05:53 AM",":sk_star::sk_star_new::sk_star_new: :s100::per: :b19: Arnold :t10: :sk_arrow_right: :t10: :b19:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 07:56 AM",":starD::starD::starD: :s100::per: :b36: Aryan n. Mhatr :t8: :sk_arrow_left: :t10: :b20:","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:20 PM","**CWL Round 3 War has been declared against 新塘村**","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:20 PM","**Clan War League Round 1**
‎**DeadSages** vs. **CHAOS Hitrate**:gap:
`⠀          ⠀` :sk_star_new::sk_star_new::sk_star_new: `⠀          ⠀`
`⠀  0%  0/0 ⠀` :t12::vs::t12: `⠀ 1/1  100%⠀`
`⠀  0%  0/1 ⠀` :t11::vs::t11: `⠀ 0/0    0%⠀`
`⠀ 33%  1/3 ⠀` :t10::vs::t10: `⠀ 1/1  100%⠀`
`⠀  0%  0/2 ⠀` :t9::vs::t9: `⠀ 0/0    0%⠀`
`⠀100%  1/1 ⠀` :t13::vs::t12: `⠀ 1/1  100%⠀`
`⠀  0%  0/0 ⠀` :t12::vs::t11: `⠀ 1/1  100%⠀`
`⠀100%  1/1 ⠀` :t11::vs::t10: `⠀ 6/6  100%⠀`
:gap:
**Scoreboard**:gap:
`⠀  DeadSages⠀`    :Clan:    `⠀CHAOS      ⠀`
`⠀      26/90⠀`    :sk_star_new:    `⠀67/90      ⠀`
`⠀      34.2%⠀`    :per:    `⠀75.7%      ⠀`
`⠀      16/30⠀`    :sk_sword_empty:    `⠀25/30      ⠀`
**Sorry, you lost the war...**
:gap:
**1 Remaining Attack**
:b1: :t13: IRAN
:b3: :t12: Fe4RLess
:b11: :t10: Dylan
:b14: :t10: Arif BURHAN
:b16: :t10: Jamesy Boii
:b20: :t10: Juslikepie
:b22: :t10: Sogan
:b29: :t8: La Chupacabra
:b32: :t8: Wavyboytrell​","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b36: :t8: Aryan n. Mhatr
:b39: :t8: quirky
:b40: :t8: WILLY$$
:b42: :t7: Artizas
:b43: :t7: supersmash​","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM","","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM","**‎DeadSages vs. 新塘村**:gap:
:No: :Th: :bk: :aq: :gw: :RC::gap::Th: :bk: :aq: :gw: :RC:
:b1: :t13: :61: :75: :50: :s22::gap::t13: :69: :75: :50: :s18:** **
:b2: :t13: :s32: :s43: :s27: :s7::gap::t13: :s25: :s36: :s16: :s12:** **
:b3: :t12: :s7: :s11: :s5: :gap::gap::t12: :s25: :30: :s8: :gap:** **
:b4: :t11: :s37: :s44: :s10: :gap::gap::t11: :30: :46: :s13: :gap:** **
:b6: :t11: :47: :50: :s20: :gap::gap::t11: :s16: :s32: :s12: :gap:** **","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b7: :t10: :s39: :s40: :gap: :gap::gap::t11: :s12: :s22: :s1: :gap:** **
:b9: :t10: :s40: :s40: :gap: :gap::gap::t11: :s19: :s23: :s5: :gap:** **
:b10: :t10: :s24: :s27: :gap: :gap::gap::t11: :s11: :s17: :s3: :gap:** **
:b11: :t10: :s24: :s24: :gap: :gap::gap::t10: :s17: :s26: :gap: :gap:** **
:b12: :t10: :30: :30: :gap: :gap::gap::t10: :s16: :s27: :gap: :gap:** **
:b14: :t10: :s20: :s20: :gap: :gap::gap::t10: :s22: :s33: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM","","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b16: :t10: :s26: :s23: :gap: :gap::gap::t10: :s19: :s26: :gap: :gap:** **
:b19: :t10: :s33: :s40: :gap: :gap::gap::t9: :s24: :s25: :gap: :gap:** **
:b20: :t10: :s22: :s34: :gap: :gap::gap::t9: :s11: :s17: :gap: :gap:** **
:b21: :t9: :s24: :s27: :gap: :gap::gap::t9: :s21: :s13: :gap: :gap:** **
:b22: :t10: :s7: :s9: :gap: :gap::gap::t9: :s10: :s9: :gap: :gap:** **
:b23: :t10: :s19: :s22: :gap: :gap::gap::t9: :s12: :s11: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b24: :t9: :s11: :s14: :gap: :gap::gap::t9: :s14: :s11: :gap: :gap:** **
:b27: :t9: :s12: :s3: :gap: :gap::gap::t9: :s11: :s7: :gap: :gap:** **
:b29: :t8: :s10: :gap: :gap: :gap::gap::t9: :s11: :s8: :gap: :gap:** **
:b35: :t8: :s10: :gap: :gap: :gap::gap::t9: :s15: :s13: :gap: :gap:** **
:b36: :t8: :s10: :gap: :gap: :gap::gap::t9: :s8: :s14: :gap: :gap:** **
:b37: :t8: :s9: :gap: :gap: :gap::gap::t9: :s10: :s10: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b38: :t8: :s8: :gap: :gap: :gap::gap::t9: :s10: :s4: :gap: :gap:** **
:b39: :t8: :s10: :gap: :gap: :gap::gap::t9: :s9: :s5: :gap: :gap:** **
:b40: :t8: :s7: :gap: :gap: :gap::gap::t9: :s11: :s3: :gap: :gap:** **
:b41: :t8: :s6: :gap: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **
:b42: :t7: :s5: :gap: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **
:b43: :t7: :s3: :gap: :gap: :gap::gap::t8: :s10: :gap: :gap: :gap:** **","",""
"406129972982317068","Sidekick II#9293","03-Feb-21 01:21 PM",":b44: :t6: :gap: :gap: :gap: :gap::gap::t9: :s10: :s3: :gap: :gap:** **","",""
"802848808627077131","ArnoldCoC#1155","03-Feb-21 01:22 PM","Guys, a fair match finally !","",""
